id,city,retailer,vol,price,store,loc,adv
2518,"COLUMBUS,OH",KROGER CO,2432,3.0958059,KROGER CO,"COLUMBUS,OH",10.820496
2540,ROANOKE (NEW),KROGER CO,7456,2.4545331,KROGER CO,ROANOKE (NEW),75.425247
2547,HOUSTON,KROGER CO,13834,2.4655919,KROGER CO,HOUSTON,34.383823
2551,DETROIT,KROGER CO,7815,2.7062061,KROGER CO,DETROIT,274.5708
2556,DALLAS/FT. WORTH,KROGER CO,2517,3.05443,KROGER CO,DALLAS/FT. WORTH,15.657624
2568,ATLANTA,KROGER CO,4133,3.02226,KROGER CO,ATLANTA,37.040535
2570,CINCINNATI,KROGER CO,4887,3.0388789,KROGER CO,CINCINNATI,20.438265
2571,INDIANAPOLIS,KROGER CO,5377,2.653152,KROGER CO,INDIANAPOLIS,123.46474
2582,NASHVILLE,KROGER CO,4592,2.253484,KROGER CO,NASHVILLE,36.7733
2601,LOUISVILLE,KROGER CO,7431,2.0516751,KROGER CO,LOUISVILLE,31.714266
2606,"COLUMBUS,OH",KROGER CO,3424,3.0978391,KROGER CO,"COLUMBUS,OH",104.63123
2628,ROANOKE (NEW),KROGER CO,6928,2.477627,KROGER CO,ROANOKE (NEW),16.28824
2635,HOUSTON,KROGER CO,13951,2.4508641,KROGER CO,HOUSTON,142.62128
2639,DETROIT,KROGER CO,5748,2.7212939,KROGER CO,DETROIT,25.070356
2644,DALLAS/FT. WORTH,KROGER CO,2456,2.6530941,KROGER CO,DALLAS/FT. WORTH,11.256338
2656,ATLANTA,KROGER CO,3712,3.3510239,KROGER CO,ATLANTA,30.139788
2658,CINCINNATI,KROGER CO,4901,3.0059171,KROGER CO,CINCINNATI,19.292057
2659,INDIANAPOLIS,KROGER CO,4545,2.653465,KROGER CO,INDIANAPOLIS,23.546587
2670,NASHVILLE,KROGER CO,4212,2.273742,KROGER CO,NASHVILLE,23.417936
2689,LOUISVILLE,KROGER CO,4618,2.4434819,KROGER CO,LOUISVILLE,263.21579
2694,"COLUMBUS,OH",KROGER CO,2314,3.5864301,KROGER CO,"COLUMBUS,OH",48.639301
2716,ROANOKE (NEW),KROGER CO,7534,2.4782319,KROGER CO,ROANOKE (NEW),28.937424
2723,HOUSTON,KROGER CO,10752,2.7047989,KROGER CO,HOUSTON,96.316338
2727,DETROIT,KROGER CO,4842,2.727592,KROGER CO,DETROIT,42.811169
2732,DALLAS/FT. WORTH,KROGER CO,3635,2.653645,KROGER CO,DALLAS/FT. WORTH,14.03541
2744,ATLANTA,KROGER CO,3526,3.3615999,KROGER CO,ATLANTA,235.35339
2746,CINCINNATI,KROGER CO,5258,2.9891591,KROGER CO,CINCINNATI,18.970917
2747,INDIANAPOLIS,KROGER CO,3998,2.6530769,KROGER CO,INDIANAPOLIS,27.789789
2758,NASHVILLE,KROGER CO,4608,2.2530379,KROGER CO,NASHVILLE,70.742905
2777,LOUISVILLE,KROGER CO,2721,2.6277101,KROGER CO,LOUISVILLE,8.4714212
2782,"COLUMBUS,OH",KROGER CO,9987,2.3866031,KROGER CO,"COLUMBUS,OH",24.615435
2804,ROANOKE (NEW),KROGER CO,5403,2.49417,KROGER CO,ROANOKE (NEW),32.598904
2811,HOUSTON,KROGER CO,8726,2.7051339,KROGER CO,HOUSTON,52.627193
2815,DETROIT,KROGER CO,5110,2.7272019,KROGER CO,DETROIT,9.9631758
2820,DALLAS/FT. WORTH,KROGER CO,3267,3.727885,KROGER CO,DALLAS/FT. WORTH,30.974421
2832,ATLANTA,KROGER CO,3256,3.353194,KROGER CO,ATLANTA,14.698754
2834,CINCINNATI,KROGER CO,5458,3.07915,KROGER CO,CINCINNATI,43.196262
2835,INDIANAPOLIS,KROGER CO,3997,2.6537399,KROGER CO,INDIANAPOLIS,27.995844
2846,NASHVILLE,KROGER CO,4437,1.986477,KROGER CO,NASHVILLE,40.839981
2865,LOUISVILLE,KROGER CO,3090,2.9692559,KROGER CO,LOUISVILLE,31.725632
2870,"COLUMBUS,OH",KROGER CO,11164,2.3866889,KROGER CO,"COLUMBUS,OH",139.80325
2892,ROANOKE (NEW),KROGER CO,5397,2.4830461,KROGER CO,ROANOKE (NEW),150.20673
2899,HOUSTON,KROGER CO,9029,2.7223389,KROGER CO,HOUSTON,72.653725
2903,DETROIT,KROGER CO,4680,2.7688029,KROGER CO,DETROIT,9.8853369
2908,DALLAS/FT. WORTH,KROGER CO,1978,3.736603,KROGER CO,DALLAS/FT. WORTH,4.4834013
2920,ATLANTA,KROGER CO,3200,3.4234371,KROGER CO,ATLANTA,22.466837
2922,CINCINNATI,KROGER CO,12952,2.3867359,KROGER CO,CINCINNATI,36.516285
2923,INDIANAPOLIS,KROGER CO,4448,2.653327,KROGER CO,INDIANAPOLIS,14.541613
2934,NASHVILLE,KROGER CO,4756,1.9867539,KROGER CO,NASHVILLE,24.463558
2953,LOUISVILLE,KROGER CO,2528,2.6918509,KROGER CO,LOUISVILLE,18.536211
2958,"COLUMBUS,OH",KROGER CO,7842,2.3932669,KROGER CO,"COLUMBUS,OH",24.804327
2980,ROANOKE (NEW),KROGER CO,5667,2.538027,KROGER CO,ROANOKE (NEW),31.260971
2987,HOUSTON,KROGER CO,8530,2.7213359,KROGER CO,HOUSTON,20.026726
2991,DETROIT,KROGER CO,3411,3.0187631,KROGER CO,DETROIT,12.021022
2996,DALLAS/FT. WORTH,KROGER CO,2071,3.7064221,KROGER CO,DALLAS/FT. WORTH,34.420128
3008,ATLANTA,KROGER CO,3481,3.4093649,KROGER CO,ATLANTA,8.2333021
3010,CINCINNATI,KROGER CO,9506,2.3865981,KROGER CO,CINCINNATI,44.420231
3011,INDIANAPOLIS,KROGER CO,4084,2.6530361,KROGER CO,INDIANAPOLIS,52.267757
3022,NASHVILLE,KROGER CO,4336,1.986393,KROGER CO,NASHVILLE,36.359043
3041,LOUISVILLE,KROGER CO,2409,2.703196,KROGER CO,LOUISVILLE,10.822497
3046,"COLUMBUS,OH",KROGER CO,5550,2.3956759,KROGER CO,"COLUMBUS,OH",15.593246
3068,ROANOKE (NEW),KROGER CO,5317,2.68911,KROGER CO,ROANOKE (NEW),22.790857
3075,HOUSTON,KROGER CO,7621,2.697284,KROGER CO,HOUSTON,67.733795
3079,DETROIT,KROGER CO,3980,2.886683,KROGER CO,DETROIT,22.291191
3084,DALLAS/FT. WORTH,KROGER CO,5219,2.4466369,KROGER CO,DALLAS/FT. WORTH,521.98999
3096,ATLANTA,KROGER CO,5159,2.4927311,KROGER CO,ATLANTA,23.530727
3098,CINCINNATI,KROGER CO,6796,2.386698,KROGER CO,CINCINNATI,22.212852
3099,INDIANAPOLIS,KROGER CO,3872,2.653151,KROGER CO,INDIANAPOLIS,14.878721
3110,NASHVILLE,KROGER CO,3064,2.9412529,KROGER CO,NASHVILLE,14.443506
3129,LOUISVILLE,KROGER CO,3185,2.4379909,KROGER CO,LOUISVILLE,13.060554
3134,"COLUMBUS,OH",KROGER CO,4997,2.4034419,KROGER CO,"COLUMBUS,OH",39.537899
3156,ROANOKE (NEW),KROGER CO,4876,2.6228471,KROGER CO,ROANOKE (NEW),30.007956
3163,HOUSTON,KROGER CO,8103,2.695545,KROGER CO,HOUSTON,23.128973
3167,DETROIT,KROGER CO,4098,2.7606151,KROGER CO,DETROIT,32.597839
3172,DALLAS/FT. WORTH,KROGER CO,5523,2.828897,KROGER CO,DALLAS/FT. WORTH,30.27914
3184,ATLANTA,KROGER CO,5627,2.4345119,KROGER CO,ATLANTA,77.428192
3186,CINCINNATI,KROGER CO,6972,2.79848,KROGER CO,CINCINNATI,126.34207
3187,INDIANAPOLIS,KROGER CO,3124,2.8012159,KROGER CO,INDIANAPOLIS,49.977333
3198,NASHVILLE,KROGER CO,3160,2.722152,KROGER CO,NASHVILLE,25.878376
3217,LOUISVILLE,KROGER CO,3109,2.4232869,KROGER CO,LOUISVILLE,10.131779
3222,"COLUMBUS,OH",KROGER CO,4254,2.3866949,KROGER CO,"COLUMBUS,OH",33.85006
3244,ROANOKE (NEW),KROGER CO,4990,2.522645,KROGER CO,ROANOKE (NEW),11.297374
3251,HOUSTON,KROGER CO,8203,2.769475,KROGER CO,HOUSTON,35.39035
3255,DETROIT,KROGER CO,10887,2.4273901,KROGER CO,DETROIT,65.516563
3260,DALLAS/FT. WORTH,KROGER CO,7334,2.4263699,KROGER CO,DALLAS/FT. WORTH,168.17575
3272,ATLANTA,KROGER CO,6414,2.3952291,KROGER CO,ATLANTA,18.395538
3274,CINCINNATI,KROGER CO,7268,2.6670339,KROGER CO,CINCINNATI,13.091611
3275,INDIANAPOLIS,KROGER CO,3207,2.96227,KROGER CO,INDIANAPOLIS,13.631163
3286,NASHVILLE,KROGER CO,3475,2.7188489,KROGER CO,NASHVILLE,16.344738
3305,LOUISVILLE,KROGER CO,2103,2.6657159,KROGER CO,LOUISVILLE,14.9305
3310,"COLUMBUS,OH",KROGER CO,4551,2.3871679,KROGER CO,"COLUMBUS,OH",29.790672
3332,ROANOKE (NEW),KROGER CO,4982,2.46668,KROGER CO,ROANOKE (NEW),67.976303
3339,HOUSTON,KROGER CO,8439,2.7665601,KROGER CO,HOUSTON,86.097725
3343,DETROIT,KROGER CO,7199,2.5447979,KROGER CO,DETROIT,45.924938
3348,DALLAS/FT. WORTH,KROGER CO,6480,2.467901,KROGER CO,DALLAS/FT. WORTH,18.115753
3360,ATLANTA,KROGER CO,5470,2.490494,KROGER CO,ATLANTA,12.252049
3362,CINCINNATI,KROGER CO,6778,2.6149311,KROGER CO,CINCINNATI,36.514404
3363,INDIANAPOLIS,KROGER CO,3001,2.9506831,KROGER CO,INDIANAPOLIS,9.4771709
3374,NASHVILLE,KROGER CO,4130,2.253269,KROGER CO,NASHVILLE,8.8609419
3393,LOUISVILLE,KROGER CO,2796,2.4227469,KROGER CO,LOUISVILLE,23.742933
3398,"COLUMBUS,OH",KROGER CO,7373,2.3869519,KROGER CO,"COLUMBUS,OH",150.82481
3420,ROANOKE (NEW),KROGER CO,5798,2.465333,KROGER CO,ROANOKE (NEW),13.139357
3427,HOUSTON,KROGER CO,8206,2.762125,KROGER CO,HOUSTON,61.857925
3431,DETROIT,KROGER CO,6656,2.51863,KROGER CO,DETROIT,26.51033
3436,DALLAS/FT. WORTH,KROGER CO,4656,2.501503,KROGER CO,DALLAS/FT. WORTH,6.760458
3448,ATLANTA,KROGER CO,6725,2.4013381,KROGER CO,ATLANTA,11.36807
3450,CINCINNATI,KROGER CO,7216,2.5748341,KROGER CO,CINCINNATI,15.11808
3451,INDIANAPOLIS,KROGER CO,3109,3.120296,KROGER CO,INDIANAPOLIS,26.273426
3462,NASHVILLE,KROGER CO,4503,2.253387,KROGER CO,NASHVILLE,20.593201
3481,LOUISVILLE,KROGER CO,2853,2.4423411,KROGER CO,LOUISVILLE,23.561399
3486,"COLUMBUS,OH",KROGER CO,5809,2.386641,KROGER CO,"COLUMBUS,OH",40.991779
3508,ROANOKE (NEW),KROGER CO,5127,2.446655,KROGER CO,ROANOKE (NEW),19.61195
3515,HOUSTON,KROGER CO,8191,2.7686491,KROGER CO,HOUSTON,34.417591
3519,DETROIT,KROGER CO,5583,2.5126281,KROGER CO,DETROIT,15.635231
3524,DALLAS/FT. WORTH,KROGER CO,6874,2.4307539,KROGER CO,DALLAS/FT. WORTH,13.210479
3536,ATLANTA,KROGER CO,6344,2.4014821,KROGER CO,ATLANTA,32.381863
3538,CINCINNATI,KROGER CO,6822,2.577543,KROGER CO,CINCINNATI,19.12133
3539,INDIANAPOLIS,KROGER CO,2329,3.1640191,KROGER CO,INDIANAPOLIS,20.709509
3550,NASHVILLE,KROGER CO,4415,2.274745,KROGER CO,NASHVILLE,72.096916
3569,LOUISVILLE,KROGER CO,3180,2.706918,KROGER CO,LOUISVILLE,10.423375
3574,"COLUMBUS,OH",KROGER CO,5088,2.3602591,KROGER CO,"COLUMBUS,OH",266.18201
3596,ROANOKE (NEW),KROGER CO,4885,2.4487209,KROGER CO,ROANOKE (NEW),35.005486
3603,HOUSTON,KROGER CO,13392,2.454674,KROGER CO,HOUSTON,78.144157
3607,DETROIT,KROGER CO,5416,2.577548,KROGER CO,DETROIT,11.212844
3612,DALLAS/FT. WORTH,KROGER CO,8229,2.428606,KROGER CO,DALLAS/FT. WORTH,61.66597
3624,ATLANTA,KROGER CO,5740,2.481359,KROGER CO,ATLANTA,29.740471
3626,CINCINNATI,KROGER CO,6195,2.622437,KROGER CO,CINCINNATI,54.608097
3627,INDIANAPOLIS,KROGER CO,2778,3.081713,KROGER CO,INDIANAPOLIS,19.870682
3638,NASHVILLE,KROGER CO,4446,2.253036,KROGER CO,NASHVILLE,17.858885
3657,LOUISVILLE,KROGER CO,2884,2.680305,KROGER CO,LOUISVILLE,22.561272
3662,"COLUMBUS,OH",KROGER CO,4416,2.387228,KROGER CO,"COLUMBUS,OH",12.829437
3684,ROANOKE (NEW),KROGER CO,4520,2.4511061,KROGER CO,ROANOKE (NEW),9.9013014
3691,HOUSTON,KROGER CO,9638,3.7834611,KROGER CO,HOUSTON,391.78851
3695,DETROIT,KROGER CO,5928,2.518893,KROGER CO,DETROIT,22.241787
3700,DALLAS/FT. WORTH,KROGER CO,8541,2.4213791,KROGER CO,DALLAS/FT. WORTH,67.122261
3712,ATLANTA,KROGER CO,5796,2.4730849,KROGER CO,ATLANTA,9.5007248
3714,CINCINNATI,KROGER CO,7602,2.5999739,KROGER CO,CINCINNATI,62.412804
3715,INDIANAPOLIS,KROGER CO,2942,3.0941539,KROGER CO,INDIANAPOLIS,36.350903
3726,NASHVILLE,KROGER CO,4335,2.2532871,KROGER CO,NASHVILLE,16.28154
3745,LOUISVILLE,KROGER CO,3290,2.4562311,KROGER CO,LOUISVILLE,14.492713
3750,"COLUMBUS,OH",KROGER CO,4324,2.3610079,KROGER CO,"COLUMBUS,OH",57.462971
3772,ROANOKE (NEW),KROGER CO,4621,2.4375679,KROGER CO,ROANOKE (NEW),26.818535
3779,HOUSTON,KROGER CO,7832,2.7764299,KROGER CO,HOUSTON,49.923637
3783,DETROIT,KROGER CO,6011,2.459657,KROGER CO,DETROIT,26.954065
3788,DALLAS/FT. WORTH,KROGER CO,7250,2.416966,KROGER CO,DALLAS/FT. WORTH,15.840223
3800,ATLANTA,KROGER CO,6815,2.3669851,KROGER CO,ATLANTA,82.912407
3802,CINCINNATI,KROGER CO,5948,2.6790521,KROGER CO,CINCINNATI,39.487122
3803,INDIANAPOLIS,KROGER CO,3216,2.7583959,KROGER CO,INDIANAPOLIS,9.1927795
3814,NASHVILLE,KROGER CO,3994,2.2533801,KROGER CO,NASHVILLE,30.401217
3833,LOUISVILLE,KROGER CO,3601,2.4171059,KROGER CO,LOUISVILLE,15.30348
3838,"COLUMBUS,OH",KROGER CO,3670,2.359673,KROGER CO,"COLUMBUS,OH",13.875704
3860,ROANOKE (NEW),KROGER CO,5113,2.4410329,KROGER CO,ROANOKE (NEW),20.122622
3867,HOUSTON,KROGER CO,9950,2.7656281,KROGER CO,HOUSTON,43.767239
3871,DETROIT,KROGER CO,6250,2.52384,KROGER CO,DETROIT,14.069108
3876,DALLAS/FT. WORTH,KROGER CO,9019,2.410578,KROGER CO,DALLAS/FT. WORTH,134.87718
3888,ATLANTA,KROGER CO,6170,2.413614,KROGER CO,ATLANTA,16.978075
3890,CINCINNATI,KROGER CO,6877,2.6066599,KROGER CO,CINCINNATI,15.267205
3891,INDIANAPOLIS,KROGER CO,3458,2.6229031,KROGER CO,INDIANAPOLIS,15.587863
3902,NASHVILLE,KROGER CO,3651,2.2530811,KROGER CO,NASHVILLE,32.119217
3921,LOUISVILLE,KROGER CO,3383,2.468519,KROGER CO,LOUISVILLE,13.472622
3926,"COLUMBUS,OH",KROGER CO,3408,2.3861499,KROGER CO,"COLUMBUS,OH",19.724854
3948,ROANOKE (NEW),KROGER CO,4674,2.4589219,KROGER CO,ROANOKE (NEW),13.004171
3955,HOUSTON,KROGER CO,8372,2.761945,KROGER CO,HOUSTON,18.556662
3959,DETROIT,KROGER CO,5337,2.544126,KROGER CO,DETROIT,43.731579
3964,DALLAS/FT. WORTH,KROGER CO,8817,2.4129519,KROGER CO,DALLAS/FT. WORTH,27.58654
3976,ATLANTA,KROGER CO,5842,2.4246831,KROGER CO,ATLANTA,12.655931
3978,CINCINNATI,KROGER CO,6128,2.702023,KROGER CO,CINCINNATI,83.74543
3979,INDIANAPOLIS,KROGER CO,3260,2.5929451,KROGER CO,INDIANAPOLIS,20.967117
3990,NASHVILLE,KROGER CO,3510,2.2532761,KROGER CO,NASHVILLE,21.338293
4009,LOUISVILLE,KROGER CO,3258,2.4367709,KROGER CO,LOUISVILLE,11.374924
4014,"COLUMBUS,OH",KROGER CO,3508,2.3865449,KROGER CO,"COLUMBUS,OH",13.81109
4036,ROANOKE (NEW),KROGER CO,4579,2.432409,KROGER CO,ROANOKE (NEW),33.707111
4043,HOUSTON,KROGER CO,12622,2.4842341,KROGER CO,HOUSTON,87.955704
4047,DETROIT,KROGER CO,3839,3.152123,KROGER CO,DETROIT,10.801721
4052,DALLAS/FT. WORTH,KROGER CO,8142,2.4210269,KROGER CO,DALLAS/FT. WORTH,41.910759
4064,ATLANTA,KROGER CO,5932,2.4239719,KROGER CO,ATLANTA,13.046583
4066,CINCINNATI,KROGER CO,7757,2.6320741,KROGER CO,CINCINNATI,77.64785
4067,INDIANAPOLIS,KROGER CO,3773,2.4516301,KROGER CO,INDIANAPOLIS,10.320077
4078,NASHVILLE,KROGER CO,3681,2.253464,KROGER CO,NASHVILLE,13.634758
4097,LOUISVILLE,KROGER CO,3326,2.4732411,KROGER CO,LOUISVILLE,22.263666
4102,"COLUMBUS,OH",KROGER CO,3884,2.3862,KROGER CO,"COLUMBUS,OH",22.426512
4124,ROANOKE (NEW),KROGER CO,4913,2.4329331,KROGER CO,ROANOKE (NEW),24.451155
4131,HOUSTON,KROGER CO,13070,2.6520281,KROGER CO,HOUSTON,47.093979
4135,DETROIT,KROGER CO,3372,3.3193951,KROGER CO,DETROIT,12.256593
4140,DALLAS/FT. WORTH,KROGER CO,7143,2.433291,KROGER CO,DALLAS/FT. WORTH,65.888786
4152,ATLANTA,KROGER CO,6124,2.4222729,KROGER CO,ATLANTA,7.3556747
4154,CINCINNATI,KROGER CO,8104,2.6164861,KROGER CO,CINCINNATI,18.902611
4155,INDIANAPOLIS,KROGER CO,4812,2.419368,KROGER CO,INDIANAPOLIS,25.581207
4166,NASHVILLE,KROGER CO,4155,2.2531891,KROGER CO,NASHVILLE,12.927252
4185,LOUISVILLE,KROGER CO,3084,2.6845009,KROGER CO,LOUISVILLE,32.057518
4190,"COLUMBUS,OH",KROGER CO,3397,2.386518,KROGER CO,"COLUMBUS,OH",10.156359
4212,ROANOKE (NEW),KROGER CO,5304,2.4489059,KROGER CO,ROANOKE (NEW),13.095217
4219,HOUSTON,KROGER CO,9807,2.7470169,KROGER CO,HOUSTON,43.223782
4223,DETROIT,KROGER CO,2845,3.2530761,KROGER CO,DETROIT,6.3352871
4228,DALLAS/FT. WORTH,KROGER CO,7471,2.415339,KROGER CO,DALLAS/FT. WORTH,37.719944
4240,ATLANTA,KROGER CO,4341,3.2743609,KROGER CO,ATLANTA,13.430676
4242,CINCINNATI,KROGER CO,8993,2.6181469,KROGER CO,CINCINNATI,261.90472
4243,INDIANAPOLIS,KROGER CO,6362,2.4118199,KROGER CO,INDIANAPOLIS,37.754898
4254,NASHVILLE,KROGER CO,4367,2.253263,KROGER CO,NASHVILLE,20.521549
4273,LOUISVILLE,KROGER CO,4085,2.447736,KROGER CO,LOUISVILLE,8.1490593
4278,"COLUMBUS,OH",KROGER CO,3337,2.386575,KROGER CO,"COLUMBUS,OH",5.2226639
4300,ROANOKE (NEW),KROGER CO,4774,2.435693,KROGER CO,ROANOKE (NEW),10.846342
4307,HOUSTON,KROGER CO,8328,2.747839,KROGER CO,HOUSTON,123.17896
4311,DETROIT,KROGER CO,2693,3.3494239,KROGER CO,DETROIT,8.4034758
4316,DALLAS/FT. WORTH,KROGER CO,6984,2.419101,KROGER CO,DALLAS/FT. WORTH,18.799732
4328,ATLANTA,KROGER CO,3299,3.2097609,KROGER CO,ATLANTA,10.127657
4330,CINCINNATI,KROGER CO,8412,2.6193531,KROGER CO,CINCINNATI,224.23251
4331,INDIANAPOLIS,KROGER CO,5775,2.42961,KROGER CO,INDIANAPOLIS,47.925659
4342,NASHVILLE,KROGER CO,2786,2.9267769,KROGER CO,NASHVILLE,4.7151451
4361,LOUISVILLE,KROGER CO,3342,2.527828,KROGER CO,LOUISVILLE,19.2883
4366,"COLUMBUS,OH",KROGER CO,2921,2.3865111,KROGER CO,"COLUMBUS,OH",16.312946
4388,ROANOKE (NEW),KROGER CO,4312,2.432282,KROGER CO,ROANOKE (NEW),51.678429
4395,HOUSTON,KROGER CO,8408,2.7306139,KROGER CO,HOUSTON,50.600025
4399,DETROIT,KROGER CO,2961,3.281662,KROGER CO,DETROIT,48.581722
4404,DALLAS/FT. WORTH,KROGER CO,5115,2.439296,KROGER CO,DALLAS/FT. WORTH,73.405266
4416,ATLANTA,KROGER CO,4437,2.577868,KROGER CO,ATLANTA,57.0798
4418,CINCINNATI,KROGER CO,8201,2.634557,KROGER CO,CINCINNATI,157.96811
4419,INDIANAPOLIS,KROGER CO,7011,2.386821,KROGER CO,INDIANAPOLIS,174.88327
4430,NASHVILLE,KROGER CO,2281,2.9061811,KROGER CO,NASHVILLE,9.3427601
4449,LOUISVILLE,KROGER CO,2788,2.477762,KROGER CO,LOUISVILLE,9.7919292
4454,"COLUMBUS,OH",KROGER CO,3430,2.3868799,KROGER CO,"COLUMBUS,OH",12.21836
4476,ROANOKE (NEW),KROGER CO,5109,2.4335489,KROGER CO,ROANOKE (NEW),63.880211
4483,HOUSTON,KROGER CO,10371,2.7460229,KROGER CO,HOUSTON,59.046387
4487,DETROIT,KROGER CO,6243,2.4678841,KROGER CO,DETROIT,31.29356
4492,DALLAS/FT. WORTH,KROGER CO,4239,2.4387829,KROGER CO,DALLAS/FT. WORTH,19.829453
4504,ATLANTA,KROGER CO,5413,2.5326071,KROGER CO,ATLANTA,44.908642
4506,CINCINNATI,KROGER CO,8599,2.6354229,KROGER CO,CINCINNATI,15.735368
4507,INDIANAPOLIS,KROGER CO,5807,2.401757,KROGER CO,INDIANAPOLIS,103.90742
4518,NASHVILLE,KROGER CO,3822,2.386447,KROGER CO,NASHVILLE,225.14619
4537,LOUISVILLE,KROGER CO,4295,2.4591391,KROGER CO,LOUISVILLE,49.872158
4542,"COLUMBUS,OH",KROGER CO,3621,2.3866341,KROGER CO,"COLUMBUS,OH",22.482327
4564,ROANOKE (NEW),KROGER CO,5761,2.4231901,KROGER CO,ROANOKE (NEW),26.976715
4571,HOUSTON,KROGER CO,9797,2.740737,KROGER CO,HOUSTON,27.490471
4575,DETROIT,KROGER CO,3908,3.2904301,KROGER CO,DETROIT,42.358852
4580,DALLAS/FT. WORTH,KROGER CO,5170,2.4307539,KROGER CO,DALLAS/FT. WORTH,16.102243
4592,ATLANTA,KROGER CO,5838,2.585988,KROGER CO,ATLANTA,33.766617
4594,CINCINNATI,KROGER CO,5699,3.0245659,KROGER CO,CINCINNATI,170.67497
4595,INDIANAPOLIS,KROGER CO,4807,2.4054501,KROGER CO,INDIANAPOLIS,27.316034
4606,NASHVILLE,KROGER CO,4096,2.3864751,KROGER CO,NASHVILLE,64.613091
4625,LOUISVILLE,KROGER CO,4549,2.4477911,KROGER CO,LOUISVILLE,12.690234
4630,"COLUMBUS,OH",KROGER CO,3498,2.3867919,KROGER CO,"COLUMBUS,OH",9.9806566
4652,ROANOKE (NEW),KROGER CO,6184,2.4239969,KROGER CO,ROANOKE (NEW),18.483536
4659,HOUSTON,KROGER CO,10355,2.7524869,KROGER CO,HOUSTON,35.535717
4663,DETROIT,KROGER CO,3325,3.3723309,KROGER CO,DETROIT,23.354095
4668,DALLAS/FT. WORTH,KROGER CO,6321,2.4367981,KROGER CO,DALLAS/FT. WORTH,36.534302
4680,ATLANTA,KROGER CO,5832,2.559499,KROGER CO,ATLANTA,193.87004
4682,CINCINNATI,KROGER CO,7217,2.982403,KROGER CO,CINCINNATI,24.12257
4683,INDIANAPOLIS,KROGER CO,5431,2.4063711,KROGER CO,INDIANAPOLIS,13.850104
4694,NASHVILLE,KROGER CO,4667,2.3867581,KROGER CO,NASHVILLE,13.370703
4713,LOUISVILLE,KROGER CO,5660,2.468375,KROGER CO,LOUISVILLE,21.263664
4718,"COLUMBUS,OH",KROGER CO,3511,2.3867841,KROGER CO,"COLUMBUS,OH",9.308897
4740,ROANOKE (NEW),KROGER CO,6842,2.409091,KROGER CO,ROANOKE (NEW),22.061104
4747,HOUSTON,KROGER CO,7888,2.738337,KROGER CO,HOUSTON,21.798885
4751,DETROIT,KROGER CO,2219,3.3857591,KROGER CO,DETROIT,8.5377674
4756,DALLAS/FT. WORTH,KROGER CO,3528,2.439059,KROGER CO,DALLAS/FT. WORTH,26.320499
4768,ATLANTA,KROGER CO,4312,2.567486,KROGER CO,ATLANTA,27.929482
4770,CINCINNATI,KROGER CO,4099,2.9887781,KROGER CO,CINCINNATI,48.049763
4771,INDIANAPOLIS,KROGER CO,4219,2.3884809,KROGER CO,INDIANAPOLIS,16.954241
4782,NASHVILLE,KROGER CO,3688,2.3863881,KROGER CO,NASHVILLE,14.322546
4801,LOUISVILLE,KROGER CO,2624,2.46189,KROGER CO,LOUISVILLE,17.099249
4806,"COLUMBUS,OH",KROGER CO,3097,2.386503,KROGER CO,"COLUMBUS,OH",12.380348
4828,ROANOKE (NEW),KROGER CO,4751,2.425384,KROGER CO,ROANOKE (NEW),20.754103
4835,HOUSTON,KROGER CO,11318,2.7385581,KROGER CO,HOUSTON,80.896446
4839,DETROIT,KROGER CO,3312,3.3608091,KROGER CO,DETROIT,7.761364
4844,DALLAS/FT. WORTH,KROGER CO,5468,2.4330649,KROGER CO,DALLAS/FT. WORTH,15.889793
4856,ATLANTA,KROGER CO,4022,3.32546,KROGER CO,ATLANTA,9.3445339
4858,CINCINNATI,KROGER CO,5516,2.9827771,KROGER CO,CINCINNATI,105.66196
4859,INDIANAPOLIS,KROGER CO,5529,2.3933799,KROGER CO,INDIANAPOLIS,72.046608
4870,NASHVILLE,KROGER CO,4957,2.519871,KROGER CO,NASHVILLE,141.80008
4889,LOUISVILLE,KROGER CO,4581,2.466929,KROGER CO,LOUISVILLE,17.827452
4894,"COLUMBUS,OH",KROGER CO,4308,2.3867221,KROGER CO,"COLUMBUS,OH",16.753687
4916,ROANOKE (NEW),KROGER CO,6314,2.4298379,KROGER CO,ROANOKE (NEW),49.367695
4923,HOUSTON,KROGER CO,13768,2.4623771,KROGER CO,HOUSTON,32.50864
4927,DETROIT,KROGER CO,3047,2.8427961,KROGER CO,DETROIT,16.634983
4932,DALLAS/FT. WORTH,KROGER CO,5506,2.445514,KROGER CO,DALLAS/FT. WORTH,17.692297
4944,ATLANTA,KROGER CO,3613,3.4118459,KROGER CO,ATLANTA,13.353701
4946,CINCINNATI,KROGER CO,6284,2.6530869,KROGER CO,CINCINNATI,10.748942
4947,INDIANAPOLIS,KROGER CO,4762,2.391012,KROGER CO,INDIANAPOLIS,21.239506
4958,NASHVILLE,KROGER CO,4219,2.5200281,KROGER CO,NASHVILLE,12.373231
4977,LOUISVILLE,KROGER CO,3544,2.4748869,KROGER CO,LOUISVILLE,14.469653
4982,"COLUMBUS,OH",KROGER CO,3526,2.3868411,KROGER CO,"COLUMBUS,OH",10.693171
5004,ROANOKE (NEW),KROGER CO,4941,2.5253999,KROGER CO,ROANOKE (NEW),30.68335
5011,HOUSTON,KROGER CO,13136,2.7045519,KROGER CO,HOUSTON,281.65897
